,Timestamp,Gender,Age,Time zone,Native English,Number of oshis,Pomu Rainpuff,Elira Pendora,Finana Ryugu,Rosemi Lovelock,Petra Gurin,Selen Tatsuki,Nina Kosaka,Millie Parfait,Enna Alouette,Reimu Endou,Luca Kaneshiro,Shu Yamino,Ike Eveland,Mysta Rias,Vox Akuma,Sonny Brisko,Uki Violeta,Alban Knox,Fulgur Ovid,Maria Marionette,Kyo Kaneko,Aia Amare,Aster Arcadia,Scarle Yonaguni,Ren Zotto,Doppio Dropscythe,Meloco Kyoran,Hex Haywire,Kotoka Torahime,Ver Vermillion
132,2023-05-21 11:20:51,Unknown,20.0,2.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133,2023-05-21 11:21:14,Unknown,19.0,8.0,False,7,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
134,2023-05-21 11:21:39,Unknown,20.0,-11.0,True,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
135,2023-05-21 11:25:24,Unknown,20.0,8.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
136,2023-05-21 11:26:07,Unknown,18.0,0.0,True,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
137,2023-05-21 11:28:17,Unknown,23.0,-6.0,True,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
138,2023-05-21 11:30:12,Unknown,29.0,9.0,True,6,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
139,2023-05-21 11:31:11,Unknown,21.0,8.0,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,2023-05-21 11:36:34,Unknown,21.0,-7.0,True,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
141,2023-05-21 11:43:16,Unknown,25.0,-8.0,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
142,2023-05-21 11:46:57,Unknown,20.0,-6.0,True,5,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,2023-05-21 11:51:40,Unknown,19.0,-5.0,True,11,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True
144,2023-05-21 11:54:52,Unknown,22.0,10.0,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,2023-05-21 12:00:20,Unknown,20.0,2.0,True,12,False,True,False,False,False,True,False,False,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
146,2023-05-21 12:02:32,Unknown,,7.0,False,4,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
147,2023-05-21 12:09:30,Unknown,24.0,8.0,True,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
148,2023-05-21 12:11:31,Unknown,24.0,-5.0,True,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
149,2023-05-21 12:13:19,Unknown,21.0,8.0,True,12,True,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
150,2023-05-21 12:15:49,Unknown,19.0,-5.0,True,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False
151,2023-05-21 12:22:59,Unknown,33.0,-4.0,True,18,False,False,True,True,False,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,False,False,False,True,True,False,True,False,True
152,2023-05-21 12:23:37,Unknown,20.0,2.0,True,5,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
153,2023-05-21 12:24:14,Unknown,16.0,-4.0,True,8,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
154,2023-05-21 12:24:27,Unknown,20.0,-5.0,True,10,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False
155,2023-05-21 12:24:37,Unknown,22.0,-5.0,True,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
156,2023-05-21 12:28:24,Unknown,20.0,2.0,False,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
157,2023-05-21 12:34:43,Unknown,19.0,-4.0,True,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
158,2023-05-21 12:34:59,Unknown,20.0,-5.0,True,8,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
159,2023-05-21 12:35:50,Unknown,19.0,-7.0,True,4,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
160,2023-05-21 12:42:02,Unknown,19.0,8.0,True,6,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
161,2023-05-21 12:43:55,Unknown,24.0,-4.0,True,3,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
162,2023-05-21 12:46:14,Unknown,24.0,-4.0,True,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
163,2023-05-21 12:49:22,Unknown,21.0,-7.0,True,10,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False
164,2023-05-21 12:51:07,Unknown,28.0,1.0,True,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
165,2023-05-21 12:58:34,Unknown,26.0,-5.0,True,3,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
166,2023-05-21 13:01:28,Unknown,17.0,-6.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
167,2023-05-21 13:03:50,Unknown,19.0,8.0,False,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
168,2023-05-21 13:06:16,Unknown,18.0,-6.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
169,2023-05-21 13:18:35,Unknown,21.0,8.0,False,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
170,2023-05-21 13:21:00,Unknown,18.0,3.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
171,2023-05-21 13:33:23,Unknown,,-7.0,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
172,2023-05-21 13:41:52,Unknown,24.0,0.0,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
173,2023-05-21 13:44:56,Unknown,29.0,-3.0,True,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
174,2023-05-21 13:45:09,Unknown,22.0,-7.0,True,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
175,2023-05-21 13:50:37,Unknown,25.0,8.0,True,10,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
176,2023-05-21 13:51:22,Unknown,21.0,-4.0,True,5,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
177,2023-05-21 13:52:55,Unknown,17.0,-4.0,True,6,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
178,2023-05-21 13:55:50,Unknown,17.0,-6.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
179,2023-05-21 13:57:27,Unknown,25.0,8.0,True,5,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
180,2023-05-21 14:04:30,Unknown,24.0,1.0,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
181,2023-05-21 14:06:31,Unknown,22.0,-4.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
182,2023-05-21 14:08:54,Unknown,,9.0,False,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
183,2023-05-21 14:10:29,Unknown,21.0,2.0,True,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
184,2023-05-21 14:14:06,Unknown,19.0,0.0,True,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
185,2023-05-21 14:19:58,Unknown,25.0,1.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
186,2023-05-21 14:26:17,Unknown,,8.0,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
187,2023-05-21 14:26:55,Unknown,14.0,-8.0,True,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
188,2023-05-21 14:36:35,Unknown,20.0,1.0,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
189,2023-05-21 14:41:40,Unknown,22.0,8.0,True,4,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
190,2023-05-21 14:46:10,Unknown,30.0,8.0,True,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
191,2023-05-21 14:52:10,Unknown,28.0,8.0,False,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
192,2023-05-21 14:55:18,Unknown,28.0,2.0,True,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
193,2023-05-21 15:00:06,Unknown,26.0,-4.0,True,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
194,2023-05-21 15:07:29,Unknown,24.0,2.0,True,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
195,2023-05-21 15:18:06,Unknown,25.0,10.0,True,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
196,2023-05-21 15:22:10,Unknown,,8.0,True,9,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False
197,2023-05-21 15:23:57,Unknown,23.0,-5.0,True,11,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
198,2023-05-21 15:26:18,Unknown,25.0,1.0,True,8,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
199,2023-05-21 15:26:53,Unknown,,-4.0,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
200,2023-05-21 15:28:10,Unknown,19.0,1.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
201,2023-05-21 15:30:05,Unknown,24.0,9.0,False,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
202,2023-05-21 15:30:30,Unknown,18.0,-3.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
203,2023-05-21 15:32:00,Unknown,20.0,8.0,True,15,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
204,2023-05-21 15:34:34,Unknown,30.0,-5.0,True,7,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
205,2023-05-21 15:38:18,Unknown,,,True,4,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
206,2023-05-21 15:41:01,Unknown,,-7.0,True,4,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
207,2023-05-21 15:42:32,Unknown,21.0,-4.0,True,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
208,2023-05-21 15:42:34,Unknown,23.0,4.0,True,10,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False
209,2023-05-21 15:46:06,Unknown,22.0,1.0,True,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
210,2023-05-21 15:52:18,Unknown,17.0,-5.0,True,8,True,False,False,False,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
211,2023-05-21 15:57:37,Unknown,15.0,1.0,True,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
212,2023-05-21 16:05:15,Unknown,35.0,-5.0,True,13,False,True,False,False,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
213,2023-05-21 16:13:30,Unknown,27.0,-7.0,True,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
214,2023-05-21 16:14:07,Unknown,20.0,7.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
215,2023-05-21 16:19:48,Unknown,25.0,12.0,True,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
216,2023-05-21 16:21:27,Unknown,33.0,-5.0,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
217,2023-05-21 16:26:42,Unknown,21.0,-8.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
218,2023-05-21 16:37:08,Unknown,27.0,,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
219,2023-05-21 16:45:14,Unknown,19.0,9.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
220,2023-05-21 16:47:05,Unknown,15.0,-6.0,True,5,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
221,2023-05-21 16:51:47,Unknown,19.0,8.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
222,2023-05-21 16:53:55,Unknown,29.0,-4.0,True,2,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
223,2023-05-21 17:00:28,Unknown,25.0,8.0,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
224,2023-05-21 17:04:36,Unknown,18.0,8.0,True,20,True,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,True
225,2023-05-21 17:18:41,Unknown,26.0,8.0,False,15,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,True
226,2023-05-21 17:19:44,Unknown,26.0,9.0,False,10,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False
227,2023-05-21 17:22:12,Unknown,19.0,9.0,True,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
228,2023-05-21 17:22:46,Unknown,22.0,8.0,True,6,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
229,2023-05-21 17:23:39,Unknown,21.0,-5.0,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
230,2023-05-21 17:26:28,Unknown,24.0,8.0,True,6,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
231,2023-05-21 17:28:28,Unknown,26.0,3.0,True,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
232,2023-05-21 17:29:48,Unknown,18.0,-5.0,True,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
233,2023-05-21 17:30:53,Unknown,17.0,-6.0,True,7,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
234,2023-05-21 17:34:53,Unknown,25.0,-5.0,True,4,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
235,2023-05-21 17:40:46,Unknown,21.0,-5.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
236,2023-05-21 17:44:16,Unknown,17.0,1.0,True,4,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
237,2023-05-21 17:46:47,Unknown,54.0,-10.0,True,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
238,2023-05-21 17:50:34,Unknown,21.0,-8.0,True,5,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
239,2023-05-21 17:53:05,Unknown,19.0,-4.0,True,9,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
240,2023-05-21 17:58:06,Unknown,20.0,-5.0,True,9,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True
241,2023-05-21 17:58:54,Unknown,19.0,10.0,True,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
242,2023-05-21 18:01:11,Unknown,,-5.0,True,4,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
243,2023-05-21 18:15:04,Unknown,26.0,-6.0,True,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
244,2023-05-21 18:15:48,Unknown,21.0,-7.0,True,6,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
245,2023-05-21 18:16:29,Unknown,28.0,-5.0,True,4,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
246,2023-05-21 18:21:33,Unknown,37.0,8.0,True,7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True
247,2023-05-21 18:26:01,Unknown,42.0,-4.0,True,2,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
248,2023-05-21 18:26:45,Unknown,26.0,7.0,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
249,2023-05-21 18:27:38,Unknown,23.0,-6.0,True,6,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
250,2023-05-21 18:28:13,Unknown,15.0,7.0,True,13,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,True,False,True,True,True,True,False,True,False,True
251,2023-05-21 18:30:12,Unknown,23.0,8.0,True,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
252,2023-05-21 18:30:48,Unknown,27.0,-5.0,True,9,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
253,2023-05-21 18:34:14,Unknown,25.0,-7.0,True,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
254,2023-05-21 18:39:05,Unknown,19.0,2.0,True,4,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
255,2023-05-21 18:46:14,Unknown,29.0,-7.0,True,3,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
256,2023-05-21 18:48:40,Unknown,22.0,8.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
257,2023-05-21 18:51:25,Unknown,17.0,10.0,True,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
258,2023-05-21 18:54:52,Unknown,28.0,-4.0,True,4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
259,2023-05-21 18:57:14,Unknown,24.0,-4.0,True,6,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
260,2023-05-21 18:57:33,Unknown,29.0,8.0,False,11,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,False
261,2023-05-21 18:58:01,Unknown,17.0,-4.0,True,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
262,2023-05-21 18:59:15,Unknown,19.0,7.0,True,4,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
263,2023-05-21 19:10:39,Unknown,22.0,8.0,True,7,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False
264,2023-05-21 19:11:59,Unknown,,8.0,True,3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
265,2023-05-21 19:12:14,Unknown,25.0,0.0,True,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,True
266,2023-05-21 19:13:02,Unknown,26.0,-4.0,True,13,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True
267,2023-05-21 19:17:07,Unknown,24.0,-8.0,True,5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
268,2023-05-21 19:22:46,Unknown,27.0,8.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
269,2023-05-21 19:22:58,Unknown,22.0,-11.0,True,9,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
270,2023-05-21 19:25:17,Unknown,21.0,-8.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
271,2023-05-21 19:28:39,Unknown,,-11.0,True,14,True,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,True,False,False,True,True
272,2023-05-21 19:29:48,Unknown,28.0,-7.0,True,4,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
273,2023-05-21 19:30:02,Unknown,24.0,,False,2,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
274,2023-05-21 19:32:13,Unknown,21.0,-5.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
275,2023-05-21 19:32:46,Unknown,24.0,-4.0,True,3,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
276,2023-05-21 19:32:57,Unknown,23.0,7.0,False,3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
277,2023-05-21 19:34:40,Unknown,18.0,-3.0,True,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
278,2023-05-21 19:35:52,Unknown,,8.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
279,2023-05-21 19:37:45,Unknown,18.0,-5.0,True,6,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
